Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Salesperson,Sales,Total_Cost,Profit,Profit_Margin
ORD-05072,5/18/2025,Printer,Office,Sialkot,10,340.88,257.02,Retail Store,JazzCash,Bilal,3408.8,2570.2,838.6,24.6
ORD-04925,8/7/2025,Desk,Furniture,Multan,4,278.13,194.86,Corporate,JazzCash,Maham,1112.52,779.44,333.08,29.94
ORD-04271,12/15/2025,Office Chair,Furniture,Faisalabad,6,211.71,166.24,Online,Cash,Hina,1270.26,997.44,272.82,21.48
ORD-00107,5/23/2025,Laptop,Electronics,Karachi,4,1450.4,965.42,Online,Credit Card,Ayesha,5801.6,3861.68,1939.92,33.44
ORD-04265,3/14/2025,Tablet,Electronics,Islamabad,1,684.95,271.2,Corporate,Debit Card,Zoya,684.95,271.2,413.75,60.41
ORD-02151,12/7/2025,Webcam,Accessories,Karachi,3,99.06,36.66,Retail Store,Cash,Ali,297.18,109.98,187.2,62.99
ORD-06841,1/30/2025,Smartphone,Electronics,Rawalpindi,10,1008.5,632.88,Corporate,Cash,Usman,10085,6328.8,3756.2,37.25
ORD-07475,8/16/2025,Smartphone,Electronics,Faisalabad,2,844.09,318.94,Corporate,Cash,Bilal,1688.18,637.88,1050.3,62.21
ORD-06203,10/2/2025,Laptop,Electronics,Sialkot,6,1002.38,811.08,Corporate,Credit Card,Hamza,6014.28,4866.48,1147.8,19.08
ORD-06596,3/19/2025,External SSD,Electronics,Karachi,1,206.17,176.29,Retail Store,Debit Card,Ayesha,206.17,176.29,29.88,14.49
ORD-06227,11/11/2025,Keyboard,Accessories,Islamabad,9,102.76,25.84,Online,Debit Card,Hamza,924.84,232.56,692.28,74.85
ORD-01627,12/11/2025,Wireless Mouse,Accessories,Lahore,8,75.01,41.29,Corporate,Bank Transfer,Ayesha,600.08,330.32,269.76,44.95
ORD-05400,7/10/2025,Laptop,Electronics,Islamabad,3,954.49,816.89,Retail Store,Debit Card,Hamza,2863.47,2450.67,412.8,14.42
ORD-08540,11/29/2025,Webcam,Accessories,Rawalpindi,3,150.75,44.21,Corporate,Bank Transfer,Zoya,452.25,132.63,319.62,70.67
ORD-09945,9/13/2025,Webcam,Accessories,Sialkot,2,70.23,60.24,Online,JazzCash,Sara,140.46,120.48,19.98,14.22
ORD-07702,6/24/2025,Laptop,Electronics,Lahore,10,1406.18,892.81,Online,Credit Card,Ayesha,14061.8,8928.1,5133.7,36.51
ORD-06876,9/1/2025,Desk,Furniture,Faisalabad,2,697.53,294.43,Online,Bank Transfer,Sara,1395.06,588.86,806.2,57.79
ORD-01348,3/19/2025,Desk,Furniture,Multan,6,594.24,398.55,Online,Cash,Hina,3565.44,2391.3,1174.14,32.93
ORD-03769,10/8/2025,Wireless Mouse,Accessories,Islamabad,6,65.46,28.72,Retail Store,JazzCash,Sara,392.76,172.32,220.44,56.13
ORD-00765,12/1/2025,Smartphone,Electronics,Peshawar,2,852.98,628.67,Online,Cash,Bilal,1705.96,1257.34,448.62,26.3
ORD-07709,4/9/2025,Headphones,Accessories,Multan,10,105.22,53.84,Corporate,Bank Transfer,Danish,1052.2,538.4,513.8,48.83
ORD-01776,4/17/2025,Webcam,Accessories,Sialkot,10,97.05,58.11,Online,JazzCash,Bilal,970.5,581.1,389.4,40.12
ORD-06940,7/26/2025,Webcam,Accessories,Peshawar,8,105.37,47.3,Online,Debit Card,Ali,842.96,378.4,464.56,55.11
ORD-02329,3/22/2025,Office Chair,Furniture,Sialkot,7,214.69,186.54,Retail Store,JazzCash,Danish,1502.83,1305.78,197.05,13.11
ORD-09510,9/8/2025,Wireless Mouse,Accessories,Multan,9,21.67,10.37,Online,JazzCash,Ali,195.03,93.33,101.7,52.15
ORD-02216,8/19/2025,External SSD,Electronics,Karachi,1,217.2,109.79,Online,Debit Card,Sara,217.2,109.79,107.41,49.45
ORD-01632,5/23/2025,Smartphone,Electronics,Karachi,9,1044.69,258.45,Online,Bank Transfer,Ali,9402.21,2326.05,7076.16,75.26
ORD-01594,4/9/2025,Monitor,Electronics,Multan,9,439.62,247.91,Retail Store,Cash,Maham,3956.58,2231.19,1725.39,43.61
ORD-08276,8/2/2025,Office Chair,Furniture,Multan,2,358.57,205.08,Retail Store,Cash,Ayesha,717.14,410.16,306.98,42.81
ORD-06232,10/11/2025,Printer,Office,Faisalabad,6,497,329.59,Online,Bank Transfer,Usman,2982,1977.54,1004.46,33.68
ORD-00374,6/15/2025,Laptop,Electronics,Lahore,1,1405.59,811.95,Retail Store,Cash,Zoya,1405.59,811.95,593.64,42.23
ORD-00583,7/11/2025,Wireless Mouse,Accessories,Sialkot,10,84.17,39.22,Corporate,Debit Card,Ali,841.7,392.2,449.5,53.4
ORD-01689,1/26/2025,Keyboard,Accessories,Faisalabad,5,43.7,36.87,Corporate,Debit Card,Sara,218.5,184.35,34.15,15.63
ORD-05157,8/21/2025,Printer,Office,Rawalpindi,7,460.32,193.42,Online,Credit Card,Hina,3222.24,1353.94,1868.3,57.98
ORD-07040,6/12/2025,External SSD,Electronics,Rawalpindi,4,109.43,69.17,Retail Store,JazzCash,Danish,437.72,276.68,161.04,36.79
ORD-04538,7/17/2025,Tablet,Electronics,Islamabad,1,582.16,235.42,Retail Store,JazzCash,Bilal,582.16,235.42,346.74,59.56
ORD-00674,7/29/2025,Keyboard,Accessories,Lahore,5,93.17,23.65,Online,Bank Transfer,Ayesha,465.85,118.25,347.6,74.62
ORD-00322,12/28/2025,Laptop,Electronics,Faisalabad,1,944.43,676.51,Corporate,Bank Transfer,Hina,944.43,676.51,267.92,28.37
ORD-03296,3/21/2025,Office Chair,Furniture,Faisalabad,1,300.89,187.12,Online,Credit Card,Hamza,300.89,187.12,113.77,37.81
ORD-08189,9/6/2025,Smartphone,Electronics,Peshawar,8,302.95,253.81,Retail Store,Bank Transfer,Hamza,2423.6,2030.48,393.12,16.22
ORD-07970,10/18/2025,Monitor,Electronics,Karachi,8,332.14,188.25,Online,Credit Card,Zoya,2657.12,1506,1151.12,43.32
ORD-05822,4/10/2025,Tablet,Electronics,Sialkot,7,508.48,448.72,Corporate,Debit Card,Maham,3559.36,3141.04,418.32,11.75
ORD-03527,7/31/2025,Keyboard,Accessories,Rawalpindi,5,70.01,50.24,Online,Cash,Ali,350.05,251.2,98.85,28.24
ORD-02487,9/5/2025,Monitor,Electronics,Rawalpindi,2,401.66,360.55,Retail Store,Credit Card,Hamza,803.32,721.1,82.22,10.24
ORD-07931,9/3/2025,Headphones,Accessories,Karachi,4,82.81,49.23,Corporate,Cash,Bilal,331.24,196.92,134.32,40.55
ORD-05383,7/7/2025,Monitor,Electronics,Islamabad,3,272.05,205.52,Retail Store,Bank Transfer,Ali,816.15,616.56,199.59,24.46
ORD-03119,8/6/2025,Webcam,Accessories,Multan,2,145.47,30.68,Retail Store,Credit Card,Usman,290.94,61.36,229.58,78.91
ORD-09288,12/1/2025,Desk,Furniture,Lahore,9,405,200.42,Online,Debit Card,Ali,3645,1803.78,1841.22,50.51
ORD-03313,7/5/2025,Wireless Mouse,Accessories,Karachi,7,31.48,16.99,Corporate,Bank Transfer,Danish,220.36,118.93,101.43,46.03
ORD-08840,9/2/2025,Tablet,Electronics,Karachi,4,660.62,416.21,Retail Store,Bank Transfer,Ali,2642.48,1664.84,977.64,37
ORD-06859,9/10/2025,Laptop,Electronics,Rawalpindi,8,937.65,798.6,Corporate,Credit Card,Maham,7501.2,6388.8,1112.4,14.83
ORD-07506,4/25/2025,External SSD,Electronics,Lahore,4,89.21,79.59,Corporate,Bank Transfer,Sara,356.84,318.36,38.48,10.78
ORD-03539,2/7/2025,Laptop,Electronics,Rawalpindi,4,956.95,822.25,Online,Cash,Ayesha,3827.8,3289,538.8,14.08
ORD-06850,1/6/2025,Desk,Furniture,Multan,8,516.22,312.05,Corporate,Debit Card,Hamza,4129.76,2496.4,1633.36,39.55
ORD-07325,4/19/2025,Headphones,Accessories,Multan,1,104.84,38.97,Corporate,Debit Card,Ali,104.84,38.97,65.87,62.83
ORD-01497,7/17/2025,Laptop,Electronics,Karachi,10,1293.33,765.43,Retail Store,JazzCash,Ayesha,12933.3,7654.3,5279,40.82
ORD-05913,8/1/2025,Wireless Mouse,Accessories,Sialkot,10,87.33,35.51,Corporate,JazzCash,Zoya,873.3,355.1,518.2,59.34
ORD-06114,9/13/2025,Webcam,Accessories,Rawalpindi,9,55.53,26.22,Retail Store,Cash,Bilal,499.77,235.98,263.79,52.78
ORD-04681,9/28/2025,Tablet,Electronics,Rawalpindi,2,304.78,191.47,Retail Store,Credit Card,Sara,609.56,382.94,226.62,37.18
ORD-04190,3/23/2025,Printer,Office,Multan,7,336.94,165.27,Corporate,Debit Card,Maham,2358.58,1156.89,1201.69,50.95
ORD-00519,4/24/2025,Webcam,Accessories,Peshawar,4,88.73,48.66,Retail Store,Credit Card,Hina,354.92,194.64,160.28,45.16
ORD-03644,5/12/2025,Headphones,Accessories,Lahore,9,74.75,42.4,Corporate,Credit Card,Sara,672.75,381.6,291.15,43.28
ORD-01598,9/23/2025,Wireless Mouse,Accessories,Lahore,5,36.18,23.9,Retail Store,Debit Card,Ayesha,180.9,119.5,61.4,33.94
ORD-08112,12/14/2025,Headphones,Accessories,Lahore,5,81.83,31.12,Retail Store,Credit Card,Bilal,409.15,155.6,253.55,61.97
ORD-01673,9/27/2025,Headphones,Accessories,Rawalpindi,6,91.7,45.42,Retail Store,Cash,Hina,550.2,272.52,277.68,50.47
ORD-04885,3/20/2025,Headphones,Accessories,Multan,7,145.17,80.91,Corporate,Bank Transfer,Hina,1016.19,566.37,449.82,44.27
ORD-03140,7/23/2025,Webcam,Accessories,Lahore,9,45.42,29.48,Corporate,Credit Card,Maham,408.78,265.32,143.46,35.09
ORD-00736,12/4/2025,Monitor,Electronics,Multan,7,378.58,199.55,Online,Credit Card,Hamza,2650.06,1396.85,1253.21,47.29
ORD-00959,8/6/2025,Monitor,Electronics,Peshawar,5,535.59,386.32,Corporate,JazzCash,Usman,2677.95,1931.6,746.35,27.87
ORD-07583,9/9/2025,Desk,Furniture,Islamabad,9,592.46,257.47,Corporate,Debit Card,Danish,5332.14,2317.23,3014.91,56.54
ORD-05054,2/25/2025,Printer,Office,Rawalpindi,7,357.67,164.46,Corporate,Debit Card,Danish,2503.69,1151.22,1352.47,54.02
ORD-04238,2/27/2025,Monitor,Electronics,Karachi,6,475.35,295.16,Retail Store,Debit Card,Zoya,2852.1,1770.96,1081.14,37.91
ORD-02955,11/30/2025,External SSD,Electronics,Karachi,1,165.57,131.59,Corporate,Bank Transfer,Maham,165.57,131.59,33.98,20.52
ORD-00312,5/20/2025,Tablet,Electronics,Peshawar,7,788.99,551.08,Online,Credit Card,Maham,5522.93,3857.56,1665.37,30.15
ORD-03845,4/11/2025,Headphones,Accessories,Lahore,10,119.07,91.73,Corporate,Cash,Maham,1190.7,917.3,273.4,22.96
ORD-07423,11/12/2025,Wireless Mouse,Accessories,Islamabad,6,30.51,10.03,Online,Bank Transfer,Sara,183.06,60.18,122.88,67.13
ORD-08080,12/21/2025,Laptop,Electronics,Islamabad,2,1002.82,718.3,Corporate,Bank Transfer,Hina,2005.64,1436.6,569.04,28.37
ORD-09199,2/20/2025,Wireless Mouse,Accessories,Lahore,6,32.3,10.46,Corporate,Cash,Sara,193.8,62.76,131.04,67.62
ORD-09929,5/30/2025,Headphones,Accessories,Peshawar,2,110.06,43.65,Retail Store,Credit Card,Usman,220.12,87.3,132.82,60.34
ORD-06503,4/3/2025,Office Chair,Furniture,Islamabad,9,247.51,119.8,Corporate,Cash,Ayesha,2227.59,1078.2,1149.39,51.6
ORD-08723,7/21/2025,Wireless Mouse,Accessories,Karachi,2,42.27,14.78,Corporate,Bank Transfer,Hamza,84.54,29.56,54.98,65.03
ORD-06352,10/14/2025,Headphones,Accessories,Karachi,2,54.93,43.05,Online,JazzCash,Maham,109.86,86.1,23.76,21.63
ORD-07350,4/17/2025,Monitor,Electronics,Rawalpindi,5,449.44,229.05,Online,Cash,Ayesha,2247.2,1145.25,1101.95,49.04
ORD-06040,9/13/2025,Printer,Office,Karachi,6,254.82,185.35,Retail Store,Debit Card,Danish,1528.92,1112.1,416.82,27.26
ORD-00451,2/28/2025,Wireless Mouse,Accessories,Islamabad,1,30.01,13.28,Corporate,JazzCash,Ayesha,30.01,13.28,16.73,55.75
ORD-04202,1/9/2025,Office Chair,Furniture,Sialkot,6,177.05,104.81,Online,Bank Transfer,Ayesha,1062.3,628.86,433.44,40.8
ORD-00093,1/16/2025,Keyboard,Accessories,Lahore,4,106.18,49.65,Online,Cash,Danish,424.72,198.6,226.12,53.24
ORD-01361,3/3/2025,Office Chair,Furniture,Peshawar,6,424.92,210.03,Retail Store,Credit Card,Ali,2549.52,1260.18,1289.34,50.57
ORD-09421,2/21/2025,Office Chair,Furniture,Multan,8,428.47,264.32,Retail Store,JazzCash,Hina,3427.76,2114.56,1313.2,38.31
ORD-00625,2/25/2025,Smartphone,Electronics,Faisalabad,10,523.11,239.05,Corporate,Credit Card,Usman,5231.1,2390.5,2840.6,54.3
ORD-02523,5/8/2025,Headphones,Accessories,Faisalabad,5,202.06,119.63,Online,Credit Card,Hina,1010.3,598.15,412.15,40.79
ORD-04774,3/26/2025,Monitor,Electronics,Islamabad,3,396.56,313.47,Online,Debit Card,Maham,1189.68,940.41,249.27,20.95
ORD-01804,5/31/2025,Office Chair,Furniture,Rawalpindi,3,182.39,157.18,Online,Bank Transfer,Hina,547.17,471.54,75.63,13.82
ORD-02772,10/20/2025,Desk,Furniture,Rawalpindi,9,290.63,257.8,Corporate,Cash,Zoya,2615.67,2320.2,295.47,11.3
ORD-07151,12/6/2025,Headphones,Accessories,Rawalpindi,2,185.33,102.04,Corporate,JazzCash,Maham,370.66,204.08,166.58,44.94
ORD-08137,5/26/2025,Office Chair,Furniture,Peshawar,1,317.18,211.29,Online,Cash,Hina,317.18,211.29,105.89,33.38
ORD-03778,10/8/2025,Smartphone,Electronics,Faisalabad,10,1100.9,600.72,Corporate,Debit Card,Ayesha,11009,6007.2,5001.8,45.43
ORD-03942,10/21/2025,Smartphone,Electronics,Islamabad,10,391.49,231.62,Retail Store,Bank Transfer,Hamza,3914.9,2316.2,1598.7,40.84
ORD-03081,5/6/2025,Printer,Office,Sialkot,9,368.8,167.24,Retail Store,JazzCash,Usman,3319.2,1505.16,1814.04,54.65
ORD-07348,5/25/2025,Desk,Furniture,Islamabad,8,353.37,197.11,Corporate,Debit Card,Danish,2826.96,1576.88,1250.08,44.22
ORD-07874,6/4/2025,Tablet,Electronics,Rawalpindi,9,551.3,392.09,Online,Credit Card,Sara,4961.7,3528.81,1432.89,28.88
ORD-05138,12/23/2025,Keyboard,Accessories,Sialkot,7,112.55,68.77,Online,Bank Transfer,Hamza,787.85,481.39,306.46,38.9
ORD-07729,2/1/2025,Webcam,Accessories,Faisalabad,5,133.5,79.07,Online,Cash,Usman,667.5,395.35,272.15,40.77
ORD-03459,5/16/2025,External SSD,Electronics,Multan,3,268.76,131.65,Retail Store,Debit Card,Hina,806.28,394.95,411.33,51.02
ORD-03747,11/19/2025,External SSD,Electronics,Rawalpindi,10,189.49,125.11,Corporate,Credit Card,Danish,1894.9,1251.1,643.8,33.98
ORD-09228,5/28/2025,Printer,Office,Karachi,9,384.6,184.75,Online,Credit Card,Maham,3461.4,1662.75,1798.65,51.96
ORD-02179,8/6/2025,Desk,Furniture,Rawalpindi,9,482.71,231.71,Online,Cash,Usman,4344.39,2085.39,2259,52
ORD-04933,4/18/2025,Keyboard,Accessories,Islamabad,8,51.45,43,Corporate,JazzCash,Hina,411.6,344,67.6,16.42
ORD-02875,12/16/2025,Laptop,Electronics,Multan,1,932.81,687.6,Online,Bank Transfer,Maham,932.81,687.6,245.21,26.29
ORD-04024,4/17/2025,Laptop,Electronics,Rawalpindi,3,1266.39,1039.04,Corporate,Debit Card,Usman,3799.17,3117.12,682.05,17.95
ORD-04794,4/28/2025,Printer,Office,Sialkot,7,315.41,215.17,Retail Store,JazzCash,Usman,2207.87,1506.19,701.68,31.78
ORD-02532,7/5/2025,Tablet,Electronics,Peshawar,5,486.38,436.68,Corporate,Cash,Hina,2431.9,2183.4,248.5,10.22
ORD-09246,12/1/2025,Monitor,Electronics,Faisalabad,7,240.34,172.88,Online,Bank Transfer,Ali,1682.38,1210.16,472.22,28.07
ORD-07249,2/28/2025,Tablet,Electronics,Rawalpindi,3,749.26,554.71,Online,Debit Card,Hina,2247.78,1664.13,583.65,25.97
ORD-00440,2/9/2025,Printer,Office,Karachi,4,255.74,178.13,Online,JazzCash,Zoya,1022.96,712.52,310.44,30.35
ORD-03636,3/16/2025,Webcam,Accessories,Karachi,2,143.92,81.86,Retail Store,JazzCash,Danish,287.84,163.72,124.12,43.12
ORD-00089,2/23/2025,External SSD,Electronics,Karachi,1,172.05,102.34,Online,Debit Card,Ayesha,172.05,102.34,69.71,40.52
ORD-05767,6/2/2025,Wireless Mouse,Accessories,Faisalabad,3,31.07,10.02,Corporate,Credit Card,Hamza,93.21,30.06,63.15,67.75
ORD-05651,5/10/2025,Wireless Mouse,Accessories,Multan,4,56.39,39.99,Retail Store,Credit Card,Danish,225.56,159.96,65.6,29.08
ORD-06578,11/5/2025,Monitor,Electronics,Peshawar,2,469.31,164.1,Corporate,Cash,Ali,938.62,328.2,610.42,65.03
ORD-09011,7/18/2025,Laptop,Electronics,Faisalabad,7,1141.57,712.67,Retail Store,Debit Card,Maham,7990.99,4988.69,3002.3,37.57
ORD-04387,8/29/2025,External SSD,Electronics,Karachi,10,262.41,102.15,Online,Cash,Bilal,2624.1,1021.5,1602.6,61.07
ORD-01531,3/7/2025,Wireless Mouse,Accessories,Islamabad,9,86.02,48.56,Online,Cash,Hamza,774.18,437.04,337.14,43.55
ORD-08815,5/20/2025,Headphones,Accessories,Karachi,2,151.72,61.06,Retail Store,Bank Transfer,Ali,303.44,122.12,181.32,59.75
ORD-01600,8/5/2025,Office Chair,Furniture,Islamabad,4,293.23,198.39,Online,Credit Card,Usman,1172.92,793.56,379.36,32.34
ORD-06298,4/3/2025,Tablet,Electronics,Sialkot,9,690.83,260.37,Online,Credit Card,Zoya,6217.47,2343.33,3874.14,62.31
ORD-06033,9/9/2025,Tablet,Electronics,Karachi,7,548.85,181.53,Retail Store,Cash,Bilal,3841.95,1270.71,2571.24,66.93
ORD-08930,6/14/2025,Keyboard,Accessories,Peshawar,6,49.46,27.88,Corporate,Bank Transfer,Bilal,296.76,167.28,129.48,43.63
ORD-07237,10/16/2025,External SSD,Electronics,Sialkot,10,121.52,78.83,Retail Store,Cash,Bilal,1215.2,788.3,426.9,35.13
ORD-08683,1/21/2025,Desk,Furniture,Lahore,5,250.1,208.16,Corporate,Credit Card,Danish,1250.5,1040.8,209.7,16.77
ORD-03056,9/22/2025,Keyboard,Accessories,Islamabad,9,46.3,39.69,Retail Store,Debit Card,Ali,416.7,357.21,59.49,14.28
ORD-04218,4/28/2025,Printer,Office,Lahore,9,203.42,139.69,Online,Bank Transfer,Danish,1830.78,1257.21,573.57,31.33
ORD-06812,4/9/2025,Webcam,Accessories,Rawalpindi,6,93.92,77.76,Online,Debit Card,Ali,563.52,466.56,96.96,17.21
ORD-00533,5/5/2025,Wireless Mouse,Accessories,Multan,7,61.17,26.43,Retail Store,Debit Card,Hina,428.19,185.01,243.18,56.79
ORD-01513,10/8/2025,Headphones,Accessories,Rawalpindi,10,197.96,60.58,Corporate,Cash,Ali,1979.6,605.8,1373.8,69.4
ORD-01514,1/24/2025,Office Chair,Furniture,Peshawar,10,431.58,273.39,Online,JazzCash,Bilal,4315.8,2733.9,1581.9,36.65
ORD-07960,2/4/2025,Smartphone,Electronics,Multan,7,733.62,542.49,Retail Store,JazzCash,Hina,5135.34,3797.43,1337.91,26.05
ORD-09834,4/5/2025,Webcam,Accessories,Faisalabad,5,128.87,52.53,Online,Cash,Hamza,644.35,262.65,381.7,59.24
ORD-08129,3/7/2025,Smartphone,Electronics,Sialkot,10,1177.06,494.7,Corporate,,Ali,11770.6,4947,6823.6,57.97
ORD-02767,11/22/2025,Laptop,Electronics,Rawalpindi,7,1064.66,789.24,Online,Bank Transfer,Hina,7452.62,5524.68,1927.94,25.87
ORD-00109,7/11/2025,Office Chair,Furniture,Multan,1,233.41,177.38,Corporate,JazzCash,Danish,233.41,177.38,56.03,24
ORD-02056,11/6/2025,External SSD,Electronics,Rawalpindi,9,250.57,150.3,Online,JazzCash,Danish,2255.13,1352.7,902.43,40.02
ORD-03783,1/24/2025,Desk,Furniture,Karachi,10,668.21,401.73,Corporate,JazzCash,Zoya,6682.1,4017.3,2664.8,39.88
ORD-05929,8/27/2025,Printer,Office,Sialkot,10,203.91,141.31,Retail Store,Debit Card,Bilal,2039.1,1413.1,626,30.7
ORD-02128,10/24/2025,Tablet,Electronics,Peshawar,4,464.41,365.96,Online,JazzCash,Hina,1857.64,1463.84,393.8,21.2
ORD-00714,5/7/2025,Smartphone,Electronics,Islamabad,2,1130.65,361,Retail Store,Credit Card,Hina,2261.3,722,1539.3,68.07
ORD-05708,8/10/2025,Printer,Office,Faisalabad,4,371.36,274.31,Retail Store,Credit Card,Hina,1485.44,1097.24,388.2,26.13
ORD-05304,11/24/2025,Keyboard,Accessories,Lahore,9,91.56,78.98,Retail Store,JazzCash,Ali,824.04,710.82,113.22,13.74
ORD-01403,3/19/2025,Headphones,Accessories,Islamabad,8,122.42,48.9,Corporate,Cash,Ali,979.36,391.2,588.16,60.06
ORD-08688,9/19/2025,Office Chair,Furniture,Karachi,3,260.39,220.51,Retail Store,Credit Card,Ali,781.17,661.53,119.64,15.32
ORD-08607,7/14/2025,Headphones,Accessories,Rawalpindi,9,82.55,67.85,Online,Debit Card,Sara,742.95,610.65,132.3,17.81
ORD-06594,7/13/2025,Wireless Mouse,Accessories,Rawalpindi,1,31.01,18.25,Online,Bank Transfer,Maham,31.01,18.25,12.76,41.15
ORD-09642,10/27/2025,Headphones,Accessories,Multan,8,94.95,65.11,Corporate,Bank Transfer,Hina,759.6,520.88,238.72,31.43
ORD-06477,7/16/2025,Headphones,Accessories,Sialkot,2,122.84,56.14,Retail Store,JazzCash,Hamza,245.68,112.28,133.4,54.3
ORD-09826,5/22/2025,Wireless Mouse,Accessories,Peshawar,1,83.82,38.41,Retail Store,JazzCash,Sara,83.82,38.41,45.41,54.18
ORD-08547,1/24/2025,Headphones,Accessories,Karachi,9,199.83,49.46,Online,Bank Transfer,Hina,1798.47,445.14,1353.33,75.25
ORD-05425,12/17/2025,Desk,Furniture,Rawalpindi,3,399.53,329.36,Retail Store,Bank Transfer,Hamza,1198.59,988.08,210.51,17.56
ORD-08686,9/1/2025,Keyboard,Accessories,Sialkot,9,119.47,48.54,Online,JazzCash,Ayesha,1075.23,436.86,638.37,59.37
ORD-00648,7/7/2025,Desk,Furniture,Lahore,5,569.98,326.22,Corporate,JazzCash,Sara,2849.9,1631.1,1218.8,42.77
ORD-00766,6/13/2025,Laptop,Electronics,Karachi,6,1021.49,838.34,Retail Store,Cash,Usman,6128.94,5030.04,1098.9,17.93
ORD-03310,10/28/2025,Monitor,Electronics,Sialkot,5,321.15,192.99,Online,Bank Transfer,Ali,1605.75,964.95,640.8,39.91
ORD-09046,1/20/2025,Keyboard,Accessories,Rawalpindi,9,87.79,51.09,Corporate,Cash,Bilal,790.11,459.81,330.3,41.8
ORD-03330,4/12/2025,Keyboard,Accessories,Karachi,10,62.47,41.69,Online,Bank Transfer,Ali,624.7,416.9,207.8,33.26
ORD-01122,8/8/2025,Desk,Furniture,Lahore,7,457.09,253.44,Corporate,Bank Transfer,Zoya,3199.63,1774.08,1425.55,44.55
ORD-03503,4/4/2025,Smartphone,Electronics,Lahore,6,884.3,409.21,Retail Store,JazzCash,Ali,5305.8,2455.26,2850.54,53.72
ORD-07564,4/15/2025,Tablet,Electronics,Rawalpindi,8,430.07,181.95,Online,Bank Transfer,Hamza,3440.56,1455.6,1984.96,57.69
ORD-04338,1/5/2025,Printer,Office,Faisalabad,4,308.57,194.19,Retail Store,Debit Card,Maham,1234.28,776.76,457.52,37.07
ORD-03289,4/27/2025,Laptop,Electronics,Sialkot,10,996.92,705.74,Retail Store,Debit Card,Maham,9969.2,7057.4,2911.8,29.21
ORD-07479,10/17/2025,Office Chair,Furniture,Sialkot,8,275.68,217.71,Corporate,Debit Card,Ayesha,2205.44,1741.68,463.76,21.03
ORD-09074,4/17/2025,Desk,Furniture,Sialkot,3,330.28,179.9,Corporate,JazzCash,Zoya,990.84,539.7,451.14,45.53
ORD-05396,10/6/2025,Smartphone,Electronics,Sialkot,10,992.93,581.58,Retail Store,JazzCash,Bilal,9929.3,5815.8,4113.5,41.43
ORD-07636,3/7/2025,Webcam,Accessories,Islamabad,7,119.68,86.43,Retail Store,Debit Card,Bilal,837.76,605.01,232.75,27.78
ORD-08743,11/7/2025,Tablet,Electronics,Multan,7,651.84,332.9,Retail Store,Debit Card,Usman,4562.88,2330.3,2232.58,48.93
ORD-07335,11/8/2025,Headphones,Accessories,Peshawar,8,181.46,38.02,Corporate,Credit Card,Hina,1451.68,304.16,1147.52,79.05
ORD-09898,1/9/2025,Smartphone,Electronics,Rawalpindi,5,1048.33,856.95,Online,Credit Card,Ayesha,5241.65,4284.75,956.9,18.26
ORD-03401,6/13/2025,Headphones,Accessories,Islamabad,6,168.26,124.52,Retail Store,Cash,Bilal,1009.56,747.12,262.44,26
ORD-02754,1/17/2025,External SSD,Electronics,Karachi,7,178.93,93.31,Online,Cash,Zoya,1252.51,653.17,599.34,47.85
ORD-02974,4/11/2025,Printer,Office,Faisalabad,7,465.69,290.76,Retail Store,Debit Card,Maham,3259.83,2035.32,1224.51,37.56
ORD-05749,4/22/2025,Webcam,Accessories,Faisalabad,3,84.07,27.59,Online,Cash,Ayesha,252.21,82.77,169.44,67.18
ORD-07411,7/13/2025,Tablet,Electronics,Islamabad,5,315.87,247.83,Online,Debit Card,Ayesha,1579.35,1239.15,340.2,21.54
ORD-08292,11/19/2025,Laptop,Electronics,Lahore,3,998.22,734.04,Retail Store,Bank Transfer,Hamza,2994.66,2202.12,792.54,26.47
ORD-04909,9/12/2025,Laptop,Electronics,Multan,2,1441.36,978.7,Corporate,Cash,Sara,2882.72,1957.4,925.32,32.1
ORD-08279,5/31/2025,Printer,Office,Sialkot,9,277.51,180.77,Online,Credit Card,Usman,2497.59,1626.93,870.66,34.86
ORD-09907,2/25/2025,Monitor,Electronics,Lahore,1,507.56,167.57,Retail Store,Credit Card,Bilal,507.56,167.57,339.99,66.99
ORD-03405,4/23/2025,Headphones,Accessories,Multan,9,192.87,39.56,Retail Store,Bank Transfer,Zoya,1735.83,356.04,1379.79,79.49
ORD-00361,10/14/2025,External SSD,Electronics,Karachi,9,163.2,133.26,Retail Store,Bank Transfer,Usman,1468.8,1199.34,269.46,18.35
ORD-03066,1/9/2025,Tablet,Electronics,Multan,6,698.58,517.79,Corporate,Bank Transfer,Ali,4191.48,3106.74,1084.74,25.88
