Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Salesperson,Sales,Total_Cost,Profit,Profit_Margin,Order_Year,Order_Month,Order_Day
ORD-08960,2025-10-01,Monitor,Electronics,Lahore,2,333.44,284.27,Retail Store,JazzCash,Sara,666.88,568.54,98.34,14.75,2025,10,1
ORD-09181,2025-11-26,Smartphone,Electronics,Karachi,9,1025.35,738.21,Online,Credit Card,Zoya,9228.15,6643.89,2584.26,28.0,2025,11,26
ORD-05804,2025-12-19,Wireless Mouse,Accessories,Islamabad,10,51.96,40.68,Retail Store,JazzCash,Sara,519.6,406.8,112.8,21.71,2025,12,19
ORD-04206,2025-04-08,Headphones,Accessories,Sialkot,8,99.11,77.45,Corporate,Bank Transfer,Bilal,792.88,619.6,173.28,21.85,2025,4,8
ORD-06320,2025-04-12,Smartphone,Electronics,Islamabad,4,585.89,286.82,Online,Debit Card,Usman,2343.56,1147.28,1196.28,51.05,2025,4,12
ORD-09162,2025-05-12,Smartphone,Electronics,Faisalabad,8,438.16,336.89,Retail Store,Bank Transfer,Hamza,3505.28,2695.12,810.16,23.11,2025,5,12
ORD-01747,2025-06-11,External SSD,Electronics,Faisalabad,4,120.21,105.2,Online,Debit Card,Hina,480.84,420.8,60.04,12.49,2025,6,11
ORD-07884,2025-08-10,Keyboard,Accessories,Peshawar,8,69.02,35.92,Corporate,Cash,Zoya,552.16,287.36,264.8,47.96,2025,8,10
ORD-04915,2025-10-22,Desk,Furniture,Peshawar,3,492.35,338.24,Online,Debit Card,Sara,1477.05,1014.72,462.33,31.3,2025,10,22
ORD-09386,2025-03-08,Laptop,Electronics,Peshawar,2,1162.8,923.59,Retail Store,Cash,Danish,2325.6,1847.18,478.42,20.57,2025,3,8
ORD-09293,2025-12-29,Office Chair,Furniture,Islamabad,5,248.92,182.16,Online,Debit Card,Bilal,1244.6,910.8,333.8,26.82,2025,12,29
ORD-04937,2025-09-01,Office Chair,Furniture,Peshawar,10,339.57,169.27,Corporate,Debit Card,Bilal,3395.7,1692.7,1703.0,50.15,2025,9,1
ORD-02076,2025-07-22,Tablet,Electronics,Multan,2,770.93,494.78,Corporate,Bank Transfer,Hina,1541.86,989.56,552.3,35.82,2025,7,22
ORD-00032,2025-07-07,Wireless Mouse,Accessories,Karachi,7,37.92,32.58,Online,Debit Card,Ali,265.44,228.06,37.38,14.08,2025,7,7
ORD-05701,2025-12-24,Office Chair,Furniture,Multan,9,329.23,159.15,Online,JazzCash,Hamza,2963.07,1432.35,1530.72,51.66,2025,12,24
ORD-03528,2025-06-05,Smartphone,Electronics,Islamabad,4,889.76,760.07,Corporate,JazzCash,Hina,3559.04,3040.28,518.76,14.58,2025,6,5
ORD-00030,2025-02-09,Tablet,Electronics,Karachi,4,753.81,276.69,Online,Cash,Hina,3015.24,1106.76,1908.48,63.29,2025,2,9
ORD-03182,2025-12-03,Wireless Mouse,Accessories,Lahore,3,74.8,14.84,Online,JazzCash,Usman,224.4,44.52,179.88,80.16,2025,12,3
ORD-05072,2025-05-18,Printer,Office,Sialkot,10,340.88,257.02,Retail Store,JazzCash,Bilal,3408.8,2570.2,838.6,24.6,2025,5,18
ORD-04925,2025-08-07,Desk,Furniture,Multan,4,278.13,194.86,Corporate,JazzCash,Maham,1112.52,779.44,333.08,29.94,2025,8,7
ORD-04271,2025-12-15,Office Chair,Furniture,Faisalabad,6,211.71,166.24,Online,Cash,Hina,1270.26,997.44,272.82,21.48,2025,12,15
ORD-00107,2025-05-23,Laptop,Electronics,Karachi,4,1450.4,965.42,Online,Credit Card,Ayesha,5801.6,3861.68,1939.92,33.44,2025,5,23
ORD-04265,2025-03-14,Tablet,Electronics,Islamabad,1,684.95,271.2,Corporate,Debit Card,Zoya,684.95,271.2,413.75,60.41,2025,3,14
ORD-02151,2025-12-07,Webcam,Accessories,Karachi,3,99.06,36.66,Retail Store,Cash,Ali,297.18,109.98,187.2,62.99,2025,12,7
ORD-06841,2025-01-30,Smartphone,Electronics,Rawalpindi,10,1008.5,632.88,Corporate,Cash,Usman,10085.0,6328.8,3756.2,37.25,2025,1,30
ORD-07475,2025-08-16,Smartphone,Electronics,Faisalabad,2,844.09,318.94,Corporate,Cash,Bilal,1688.18,637.88,1050.3,62.21,2025,8,16
ORD-06203,2025-10-02,Laptop,Electronics,Sialkot,6,1002.38,811.08,Corporate,Credit Card,Hamza,6014.28,4866.48,1147.8,19.08,2025,10,2
ORD-06596,2025-03-19,External SSD,Electronics,Karachi,1,206.17,176.29,Retail Store,Debit Card,Ayesha,206.17,176.29,29.88,14.49,2025,3,19
ORD-06227,2025-11-11,Keyboard,Accessories,Islamabad,9,102.76,25.84,Online,Debit Card,Hamza,924.84,232.56,692.28,74.85,2025,11,11
ORD-01627,2025-12-11,Wireless Mouse,Accessories,Lahore,8,75.01,41.29,Corporate,Bank Transfer,Ayesha,600.08,330.32,269.76,44.95,2025,12,11
ORD-05400,2025-07-10,Laptop,Electronics,Islamabad,3,954.49,816.89,Retail Store,Debit Card,Hamza,2863.47,2450.67,412.8,14.42,2025,7,10
ORD-08540,2025-11-29,Webcam,Accessories,Rawalpindi,3,150.75,44.21,Corporate,Bank Transfer,Zoya,452.25,132.63,319.62,70.67,2025,11,29
ORD-09945,2025-09-13,Webcam,Accessories,Sialkot,2,70.23,60.24,Online,JazzCash,Sara,140.46,120.48,19.98,14.22,2025,9,13
ORD-07702,2025-06-24,Laptop,Electronics,Lahore,10,1406.18,892.81,Online,Credit Card,Ayesha,14061.8,8928.1,5133.7,36.51,2025,6,24
ORD-06876,2025-09-01,Desk,Furniture,Faisalabad,2,697.53,294.43,Online,Bank Transfer,Sara,1395.06,588.86,806.2,57.79,2025,9,1
ORD-01348,2025-03-19,Desk,Furniture,Multan,6,594.24,398.55,Online,Cash,Hina,3565.44,2391.3,1174.14,32.93,2025,3,19
ORD-03769,2025-10-08,Wireless Mouse,Accessories,Islamabad,6,65.46,28.72,Retail Store,JazzCash,Sara,392.76,172.32,220.44,56.13,2025,10,8
ORD-00765,2025-12-01,Smartphone,Electronics,Peshawar,2,852.98,628.67,Online,Cash,Bilal,1705.96,1257.34,448.62,26.3,2025,12,1
ORD-07709,2025-04-09,Headphones,Accessories,Multan,10,105.22,53.84,Corporate,Bank Transfer,Danish,1052.2,538.4,513.8,48.83,2025,4,9
ORD-01776,2025-04-17,Webcam,Accessories,Sialkot,10,97.05,58.11,Online,JazzCash,Bilal,970.5,581.1,389.4,40.12,2025,4,17
ORD-06940,2025-07-26,Webcam,Accessories,Peshawar,8,105.37,47.3,Online,Debit Card,Ali,842.96,378.4,464.56,55.11,2025,7,26
ORD-02329,2025-03-22,Office Chair,Furniture,Sialkot,7,214.69,186.54,Retail Store,JazzCash,Danish,1502.83,1305.78,197.05,13.11,2025,3,22
ORD-09510,2025-09-08,Wireless Mouse,Accessories,Multan,9,21.67,10.37,Online,JazzCash,Ali,195.03,93.33,101.7,52.15,2025,9,8
ORD-02216,2025-08-19,External SSD,Electronics,Karachi,1,217.2,109.79,Online,Debit Card,Sara,217.2,109.79,107.41,49.45,2025,8,19
ORD-01632,2025-05-23,Smartphone,Electronics,Karachi,9,1044.69,258.45,Online,Bank Transfer,Ali,9402.21,2326.05,7076.16,75.26,2025,5,23
ORD-01594,2025-04-09,Monitor,Electronics,Multan,9,439.62,247.91,Retail Store,Cash,Maham,3956.58,2231.19,1725.39,43.61,2025,4,9
ORD-08276,2025-08-02,Office Chair,Furniture,Multan,2,358.57,205.08,Retail Store,Cash,Ayesha,717.14,410.16,306.98,42.81,2025,8,2
ORD-06232,2025-10-11,Printer,Office,Faisalabad,6,497.0,329.59,Online,Bank Transfer,Usman,2982.0,1977.54,1004.46,33.68,2025,10,11
ORD-00374,2025-06-15,Laptop,Electronics,Lahore,1,1405.59,811.95,Retail Store,Cash,Zoya,1405.59,811.95,593.64,42.23,2025,6,15
ORD-00583,2025-07-11,Wireless Mouse,Accessories,Sialkot,10,84.17,39.22,Corporate,Debit Card,Ali,841.7,392.2,449.5,53.4,2025,7,11
ORD-01689,2025-01-26,Keyboard,Accessories,Faisalabad,5,43.7,36.87,Corporate,Debit Card,Sara,218.5,184.35,34.15,15.63,2025,1,26
ORD-05157,2025-08-21,Printer,Office,Rawalpindi,7,460.32,193.42,Online,Credit Card,Hina,3222.24,1353.94,1868.3,57.98,2025,8,21
ORD-07040,2025-06-12,External SSD,Electronics,Rawalpindi,4,109.43,69.17,Retail Store,JazzCash,Danish,437.72,276.68,161.04,36.79,2025,6,12
ORD-04538,2025-07-17,Tablet,Electronics,Islamabad,1,582.16,235.42,Retail Store,JazzCash,Bilal,582.16,235.42,346.74,59.56,2025,7,17
ORD-00674,2025-07-29,Keyboard,Accessories,Lahore,5,93.17,23.65,Online,Bank Transfer,Ayesha,465.85,118.25,347.6,74.62,2025,7,29
ORD-00322,2025-12-28,Laptop,Electronics,Faisalabad,1,944.43,676.51,Corporate,Bank Transfer,Hina,944.43,676.51,267.92,28.37,2025,12,28
ORD-03296,2025-03-21,Office Chair,Furniture,Faisalabad,1,300.89,187.12,Online,Credit Card,Hamza,300.89,187.12,113.77,37.81,2025,3,21
ORD-08189,2025-09-06,Smartphone,Electronics,Peshawar,8,302.95,253.81,Retail Store,Bank Transfer,Hamza,2423.6,2030.48,393.12,16.22,2025,9,6
ORD-07970,2025-10-18,Monitor,Electronics,Karachi,8,332.14,188.25,Online,Credit Card,Zoya,2657.12,1506.0,1151.12,43.32,2025,10,18
ORD-05822,2025-04-10,Tablet,Electronics,Sialkot,7,508.48,448.72,Corporate,Debit Card,Maham,3559.36,3141.04,418.32,11.75,2025,4,10
ORD-03527,2025-07-31,Keyboard,Accessories,Rawalpindi,5,70.01,50.24,Online,Cash,Ali,350.05,251.2,98.85,28.24,2025,7,31
ORD-02487,2025-09-05,Monitor,Electronics,Rawalpindi,2,401.66,360.55,Retail Store,Credit Card,Hamza,803.32,721.1,82.22,10.24,2025,9,5
ORD-07931,2025-09-03,Headphones,Accessories,Karachi,4,82.81,49.23,Corporate,Cash,Bilal,331.24,196.92,134.32,40.55,2025,9,3
ORD-05383,2025-07-07,Monitor,Electronics,Islamabad,3,272.05,205.52,Retail Store,Bank Transfer,Ali,816.15,616.56,199.59,24.46,2025,7,7
ORD-03119,2025-08-06,Webcam,Accessories,Multan,2,145.47,30.68,Retail Store,Credit Card,Usman,290.94,61.36,229.58,78.91,2025,8,6
ORD-09288,2025-12-01,Desk,Furniture,Lahore,9,405.0,200.42,Online,Debit Card,Ali,3645.0,1803.78,1841.22,50.51,2025,12,1
ORD-03313,2025-07-05,Wireless Mouse,Accessories,Karachi,7,31.48,16.99,Corporate,Bank Transfer,Danish,220.36,118.93,101.43,46.03,2025,7,5
ORD-08840,2025-09-02,Tablet,Electronics,Karachi,4,660.62,416.21,Retail Store,Bank Transfer,Ali,2642.48,1664.84,977.64,37.0,2025,9,2
ORD-06859,2025-09-10,Laptop,Electronics,Rawalpindi,8,937.65,798.6,Corporate,Credit Card,Maham,7501.2,6388.8,1112.4,14.83,2025,9,10
ORD-07506,2025-04-25,External SSD,Electronics,Lahore,4,89.21,79.59,Corporate,Bank Transfer,Sara,356.84,318.36,38.48,10.78,2025,4,25
ORD-03539,2025-02-07,Laptop,Electronics,Rawalpindi,4,956.95,822.25,Online,Cash,Ayesha,3827.8,3289.0,538.8,14.08,2025,2,7
ORD-06850,2025-01-06,Desk,Furniture,Multan,8,516.22,312.05,Corporate,Debit Card,Hamza,4129.76,2496.4,1633.36,39.55,2025,1,6
ORD-07325,2025-04-19,Headphones,Accessories,Multan,1,104.84,38.97,Corporate,Debit Card,Ali,104.84,38.97,65.87,62.83,2025,4,19
ORD-01497,2025-07-17,Laptop,Electronics,Karachi,10,1293.33,765.43,Retail Store,JazzCash,Ayesha,12933.3,7654.3,5279.0,40.82,2025,7,17
ORD-05913,2025-08-01,Wireless Mouse,Accessories,Sialkot,10,87.33,35.51,Corporate,JazzCash,Zoya,873.3,355.1,518.2,59.34,2025,8,1
ORD-06114,2025-09-13,Webcam,Accessories,Rawalpindi,9,55.53,26.22,Retail Store,Cash,Bilal,499.77,235.98,263.79,52.78,2025,9,13
ORD-04681,2025-09-28,Tablet,Electronics,Rawalpindi,2,304.78,191.47,Retail Store,Credit Card,Sara,609.56,382.94,226.62,37.18,2025,9,28
ORD-04190,2025-03-23,Printer,Office,Multan,7,336.94,165.27,Corporate,Debit Card,Maham,2358.58,1156.89,1201.69,50.95,2025,3,23
ORD-00519,2025-04-24,Webcam,Accessories,Peshawar,4,88.73,48.66,Retail Store,Credit Card,Hina,354.92,194.64,160.28,45.16,2025,4,24
ORD-03644,2025-05-12,Headphones,Accessories,Lahore,9,74.75,42.4,Corporate,Credit Card,Sara,672.75,381.6,291.15,43.28,2025,5,12
ORD-01598,2025-09-23,Wireless Mouse,Accessories,Lahore,5,36.18,23.9,Retail Store,Debit Card,Ayesha,180.9,119.5,61.4,33.94,2025,9,23
ORD-08112,2025-12-14,Headphones,Accessories,Lahore,5,81.83,31.12,Retail Store,Credit Card,Bilal,409.15,155.6,253.55,61.97,2025,12,14
ORD-01673,2025-09-27,Headphones,Accessories,Rawalpindi,6,91.7,45.42,Retail Store,Cash,Hina,550.2,272.52,277.68,50.47,2025,9,27
ORD-04885,2025-03-20,Headphones,Accessories,Multan,7,145.17,80.91,Corporate,Bank Transfer,Hina,1016.19,566.37,449.82,44.27,2025,3,20
ORD-03140,2025-07-23,Webcam,Accessories,Lahore,9,45.42,29.48,Corporate,Credit Card,Maham,408.78,265.32,143.46,35.09,2025,7,23
ORD-00736,2025-12-04,Monitor,Electronics,Multan,7,378.58,199.55,Online,Credit Card,Hamza,2650.06,1396.85,1253.21,47.29,2025,12,4
ORD-00959,2025-08-06,Monitor,Electronics,Peshawar,5,535.59,386.32,Corporate,JazzCash,Usman,2677.95,1931.6,746.35,27.87,2025,8,6
ORD-07583,2025-09-09,Desk,Furniture,Islamabad,9,592.46,257.47,Corporate,Debit Card,Danish,5332.14,2317.23,3014.91,56.54,2025,9,9
ORD-05054,2025-02-25,Printer,Office,Rawalpindi,7,357.67,164.46,Corporate,Debit Card,Danish,2503.69,1151.22,1352.47,54.02,2025,2,25
ORD-04238,2025-02-27,Monitor,Electronics,Karachi,6,475.35,295.16,Retail Store,Debit Card,Zoya,2852.1,1770.96,1081.14,37.91,2025,2,27
ORD-02955,2025-11-30,External SSD,Electronics,Karachi,1,165.57,131.59,Corporate,Bank Transfer,Maham,165.57,131.59,33.98,20.52,2025,11,30
ORD-00312,2025-05-20,Tablet,Electronics,Peshawar,7,788.99,551.08,Online,Credit Card,Maham,5522.93,3857.56,1665.37,30.15,2025,5,20
ORD-03845,2025-04-11,Headphones,Accessories,Lahore,10,119.07,91.73,Corporate,Cash,Maham,1190.7,917.3,273.4,22.96,2025,4,11
ORD-07423,2025-11-12,Wireless Mouse,Accessories,Islamabad,6,30.51,10.03,Online,Bank Transfer,Sara,183.06,60.18,122.88,67.13,2025,11,12
ORD-08080,2025-12-21,Laptop,Electronics,Islamabad,2,1002.82,718.3,Corporate,Bank Transfer,Hina,2005.64,1436.6,569.04,28.37,2025,12,21
ORD-09199,2025-02-20,Wireless Mouse,Accessories,Lahore,6,32.3,10.46,Corporate,Cash,Sara,193.8,62.76,131.04,67.62,2025,2,20
ORD-09929,2025-05-30,Headphones,Accessories,Peshawar,2,110.06,43.65,Retail Store,Credit Card,Usman,220.12,87.3,132.82,60.34,2025,5,30
ORD-06503,2025-04-03,Office Chair,Furniture,Islamabad,9,247.51,119.8,Corporate,Cash,Ayesha,2227.59,1078.2,1149.39,51.6,2025,4,3
ORD-08723,2025-07-21,Wireless Mouse,Accessories,Karachi,2,42.27,14.78,Corporate,Bank Transfer,Hamza,84.54,29.56,54.98,65.03,2025,7,21
ORD-06352,2025-10-14,Headphones,Accessories,Karachi,2,54.93,43.05,Online,JazzCash,Maham,109.86,86.1,23.76,21.63,2025,10,14
ORD-07350,2025-04-17,Monitor,Electronics,Rawalpindi,5,449.44,229.05,Online,Cash,Ayesha,2247.2,1145.25,1101.95,49.04,2025,4,17
ORD-06040,2025-09-13,Printer,Office,Karachi,6,254.82,185.35,Retail Store,Debit Card,Danish,1528.92,1112.1,416.82,27.26,2025,9,13
ORD-00451,2025-02-28,Wireless Mouse,Accessories,Islamabad,1,30.01,13.28,Corporate,JazzCash,Ayesha,30.01,13.28,16.73,55.75,2025,2,28
ORD-04202,2025-01-09,Office Chair,Furniture,Sialkot,6,177.05,104.81,Online,Bank Transfer,Ayesha,1062.3,628.86,433.44,40.8,2025,1,9
ORD-00093,2025-01-16,Keyboard,Accessories,Lahore,4,106.18,49.65,Online,Cash,Danish,424.72,198.6,226.12,53.24,2025,1,16
ORD-01361,2025-03-03,Office Chair,Furniture,Peshawar,6,424.92,210.03,Retail Store,Credit Card,Ali,2549.52,1260.18,1289.34,50.57,2025,3,3
ORD-09421,2025-02-21,Office Chair,Furniture,Multan,8,428.47,264.32,Retail Store,JazzCash,Hina,3427.76,2114.56,1313.2,38.31,2025,2,21
ORD-00625,2025-02-25,Smartphone,Electronics,Faisalabad,10,523.11,239.05,Corporate,Credit Card,Usman,5231.1,2390.5,2840.6,54.3,2025,2,25
ORD-02523,2025-05-08,Headphones,Accessories,Faisalabad,5,202.06,119.63,Online,Credit Card,Hina,1010.3,598.15,412.15,40.79,2025,5,8
ORD-04774,2025-03-26,Monitor,Electronics,Islamabad,3,396.56,313.47,Online,Debit Card,Maham,1189.68,940.41,249.27,20.95,2025,3,26
ORD-01804,2025-05-31,Office Chair,Furniture,Rawalpindi,3,182.39,157.18,Online,Bank Transfer,Hina,547.17,471.54,75.63,13.82,2025,5,31
ORD-02772,2025-10-20,Desk,Furniture,Rawalpindi,9,290.63,257.8,Corporate,Cash,Zoya,2615.67,2320.2,295.47,11.3,2025,10,20
ORD-07151,2025-12-06,Headphones,Accessories,Rawalpindi,2,185.33,102.04,Corporate,JazzCash,Maham,370.66,204.08,166.58,44.94,2025,12,6
ORD-08137,2025-05-26,Office Chair,Furniture,Peshawar,1,317.18,211.29,Online,Cash,Hina,317.18,211.29,105.89,33.38,2025,5,26
ORD-03778,2025-10-08,Smartphone,Electronics,Faisalabad,10,1100.9,600.72,Corporate,Debit Card,Ayesha,11009.0,6007.2,5001.8,45.43,2025,10,8
ORD-03942,2025-10-21,Smartphone,Electronics,Islamabad,10,391.49,231.62,Retail Store,Bank Transfer,Hamza,3914.9,2316.2,1598.7,40.84,2025,10,21
ORD-03081,2025-05-06,Printer,Office,Sialkot,9,368.8,167.24,Retail Store,JazzCash,Usman,3319.2,1505.16,1814.04,54.65,2025,5,6
ORD-07348,2025-05-25,Desk,Furniture,Islamabad,8,353.37,197.11,Corporate,Debit Card,Danish,2826.96,1576.88,1250.08,44.22,2025,5,25
ORD-07874,2025-06-04,Tablet,Electronics,Rawalpindi,9,551.3,392.09,Online,Credit Card,Sara,4961.7,3528.81,1432.89,28.88,2025,6,4
ORD-05138,2025-12-23,Keyboard,Accessories,Sialkot,7,112.55,68.77,Online,Bank Transfer,Hamza,787.85,481.39,306.46,38.9,2025,12,23
ORD-07729,2025-02-01,Webcam,Accessories,Faisalabad,5,133.5,79.07,Online,Cash,Usman,667.5,395.35,272.15,40.77,2025,2,1
ORD-03459,2025-05-16,External SSD,Electronics,Multan,3,268.76,131.65,Retail Store,Debit Card,Hina,806.28,394.95,411.33,51.02,2025,5,16
ORD-03747,2025-11-19,External SSD,Electronics,Rawalpindi,10,189.49,125.11,Corporate,Credit Card,Danish,1894.9,1251.1,643.8,33.98,2025,11,19
ORD-09228,2025-05-28,Printer,Office,Karachi,9,384.6,184.75,Online,Credit Card,Maham,3461.4,1662.75,1798.65,51.96,2025,5,28
ORD-02179,2025-08-06,Desk,Furniture,Rawalpindi,9,482.71,231.71,Online,Cash,Usman,4344.39,2085.39,2259.0,52.0,2025,8,6
ORD-04933,2025-04-18,Keyboard,Accessories,Islamabad,8,51.45,43.0,Corporate,JazzCash,Hina,411.6,344.0,67.6,16.42,2025,4,18
ORD-02875,2025-12-16,Laptop,Electronics,Multan,1,932.81,687.6,Online,Bank Transfer,Maham,932.81,687.6,245.21,26.29,2025,12,16
ORD-04024,2025-04-17,Laptop,Electronics,Rawalpindi,3,1266.39,1039.04,Corporate,Debit Card,Usman,3799.17,3117.12,682.05,17.95,2025,4,17
ORD-04794,2025-04-28,Printer,Office,Sialkot,7,315.41,215.17,Retail Store,JazzCash,Usman,2207.87,1506.19,701.68,31.78,2025,4,28
ORD-02532,2025-07-05,Tablet,Electronics,Peshawar,5,486.38,436.68,Corporate,Cash,Hina,2431.9,2183.4,248.5,10.22,2025,7,5
ORD-09246,2025-12-01,Monitor,Electronics,Faisalabad,7,240.34,172.88,Online,Bank Transfer,Ali,1682.38,1210.16,472.22,28.07,2025,12,1
ORD-07249,2025-02-28,Tablet,Electronics,Rawalpindi,3,749.26,554.71,Online,Debit Card,Hina,2247.78,1664.13,583.65,25.97,2025,2,28
ORD-00440,2025-02-09,Printer,Office,Karachi,4,255.74,178.13,Online,JazzCash,Zoya,1022.96,712.52,310.44,30.35,2025,2,9
ORD-03636,2025-03-16,Webcam,Accessories,Karachi,2,143.92,81.86,Retail Store,JazzCash,Danish,287.84,163.72,124.12,43.12,2025,3,16
ORD-00089,2025-02-23,External SSD,Electronics,Karachi,1,172.05,102.34,Online,Debit Card,Ayesha,172.05,102.34,69.71,40.52,2025,2,23
ORD-05767,2025-06-02,Wireless Mouse,Accessories,Faisalabad,3,31.07,10.02,Corporate,Credit Card,Hamza,93.21,30.06,63.15,67.75,2025,6,2
ORD-05651,2025-05-10,Wireless Mouse,Accessories,Multan,4,56.39,39.99,Retail Store,Credit Card,Danish,225.56,159.96,65.6,29.08,2025,5,10
ORD-06578,2025-11-05,Monitor,Electronics,Peshawar,2,469.31,164.1,Corporate,Cash,Ali,938.62,328.2,610.42,65.03,2025,11,5
ORD-09011,2025-07-18,Laptop,Electronics,Faisalabad,7,1141.57,712.67,Retail Store,Debit Card,Maham,7990.99,4988.69,3002.3,37.57,2025,7,18
ORD-04387,2025-08-29,External SSD,Electronics,Karachi,10,262.41,102.15,Online,Cash,Bilal,2624.1,1021.5,1602.6,61.07,2025,8,29
ORD-01531,2025-03-07,Wireless Mouse,Accessories,Islamabad,9,86.02,48.56,Online,Cash,Hamza,774.18,437.04,337.14,43.55,2025,3,7
ORD-08815,2025-05-20,Headphones,Accessories,Karachi,2,151.72,61.06,Retail Store,Bank Transfer,Ali,303.44,122.12,181.32,59.75,2025,5,20
ORD-01600,2025-08-05,Office Chair,Furniture,Islamabad,4,293.23,198.39,Online,Credit Card,Usman,1172.92,793.56,379.36,32.34,2025,8,5
ORD-06298,2025-04-03,Tablet,Electronics,Sialkot,9,690.83,260.37,Online,Credit Card,Zoya,6217.47,2343.33,3874.14,62.31,2025,4,3
ORD-06033,2025-09-09,Tablet,Electronics,Karachi,7,548.85,181.53,Retail Store,Cash,Bilal,3841.95,1270.71,2571.24,66.93,2025,9,9
ORD-08930,2025-06-14,Keyboard,Accessories,Peshawar,6,49.46,27.88,Corporate,Bank Transfer,Bilal,296.76,167.28,129.48,43.63,2025,6,14
ORD-07237,2025-10-16,External SSD,Electronics,Sialkot,10,121.52,78.83,Retail Store,Cash,Bilal,1215.2,788.3,426.9,35.13,2025,10,16
ORD-08683,2025-01-21,Desk,Furniture,Lahore,5,250.1,208.16,Corporate,Credit Card,Danish,1250.5,1040.8,209.7,16.77,2025,1,21
ORD-03056,2025-09-22,Keyboard,Accessories,Islamabad,9,46.3,39.69,Retail Store,Debit Card,Ali,416.7,357.21,59.49,14.28,2025,9,22
ORD-04218,2025-04-28,Printer,Office,Lahore,9,203.42,139.69,Online,Bank Transfer,Danish,1830.78,1257.21,573.57,31.33,2025,4,28
ORD-06812,2025-04-09,Webcam,Accessories,Rawalpindi,6,93.92,77.76,Online,Debit Card,Ali,563.52,466.56,96.96,17.21,2025,4,9
ORD-00533,2025-05-05,Wireless Mouse,Accessories,Multan,7,61.17,26.43,Retail Store,Debit Card,Hina,428.19,185.01,243.18,56.79,2025,5,5
ORD-01513,2025-10-08,Headphones,Accessories,Rawalpindi,10,197.96,60.58,Corporate,Cash,Ali,1979.6,605.8,1373.8,69.4,2025,10,8
ORD-01514,2025-01-24,Office Chair,Furniture,Peshawar,10,431.58,273.39,Online,JazzCash,Bilal,4315.8,2733.9,1581.9,36.65,2025,1,24
ORD-07960,2025-02-04,Smartphone,Electronics,Multan,7,733.62,542.49,Retail Store,JazzCash,Hina,5135.34,3797.43,1337.91,26.05,2025,2,4
ORD-09834,2025-04-05,Webcam,Accessories,Faisalabad,5,128.87,52.53,Online,Cash,Hamza,644.35,262.65,381.7,59.24,2025,4,5
ORD-08129,2025-03-07,Smartphone,Electronics,Sialkot,10,1177.06,494.7,Corporate,0,Ali,11770.6,4947.0,6823.6,57.97,2025,3,7
ORD-02767,2025-11-22,Laptop,Electronics,Rawalpindi,7,1064.66,789.24,Online,Bank Transfer,Hina,7452.62,5524.68,1927.94,25.87,2025,11,22
ORD-00109,2025-07-11,Office Chair,Furniture,Multan,1,233.41,177.38,Corporate,JazzCash,Danish,233.41,177.38,56.03,24.0,2025,7,11
ORD-02056,2025-11-06,External SSD,Electronics,Rawalpindi,9,250.57,150.3,Online,JazzCash,Danish,2255.13,1352.7,902.43,40.02,2025,11,6
ORD-03783,2025-01-24,Desk,Furniture,Karachi,10,668.21,401.73,Corporate,JazzCash,Zoya,6682.1,4017.3,2664.8,39.88,2025,1,24
ORD-05929,2025-08-27,Printer,Office,Sialkot,10,203.91,141.31,Retail Store,Debit Card,Bilal,2039.1,1413.1,626.0,30.7,2025,8,27
ORD-02128,2025-10-24,Tablet,Electronics,Peshawar,4,464.41,365.96,Online,JazzCash,Hina,1857.64,1463.84,393.8,21.2,2025,10,24
ORD-00714,2025-05-07,Smartphone,Electronics,Islamabad,2,1130.65,361.0,Retail Store,Credit Card,Hina,2261.3,722.0,1539.3,68.07,2025,5,7
ORD-05708,2025-08-10,Printer,Office,Faisalabad,4,371.36,274.31,Retail Store,Credit Card,Hina,1485.44,1097.24,388.2,26.13,2025,8,10
ORD-05304,2025-11-24,Keyboard,Accessories,Lahore,9,91.56,78.98,Retail Store,JazzCash,Ali,824.04,710.82,113.22,13.74,2025,11,24
ORD-01403,2025-03-19,Headphones,Accessories,Islamabad,8,122.42,48.9,Corporate,Cash,Ali,979.36,391.2,588.16,60.06,2025,3,19
ORD-08688,2025-09-19,Office Chair,Furniture,Karachi,3,260.39,220.51,Retail Store,Credit Card,Ali,781.17,661.53,119.64,15.32,2025,9,19
ORD-08607,2025-07-14,Headphones,Accessories,Rawalpindi,9,82.55,67.85,Online,Debit Card,Sara,742.95,610.65,132.3,17.81,2025,7,14
ORD-06594,2025-07-13,Wireless Mouse,Accessories,Rawalpindi,1,31.01,18.25,Online,Bank Transfer,Maham,31.01,18.25,12.76,41.15,2025,7,13
ORD-09642,2025-10-27,Headphones,Accessories,Multan,8,94.95,65.11,Corporate,Bank Transfer,Hina,759.6,520.88,238.72,31.43,2025,10,27
ORD-06477,2025-07-16,Headphones,Accessories,Sialkot,2,122.84,56.14,Retail Store,JazzCash,Hamza,245.68,112.28,133.4,54.3,2025,7,16
ORD-09826,2025-05-22,Wireless Mouse,Accessories,Peshawar,1,83.82,38.41,Retail Store,JazzCash,Sara,83.82,38.41,45.41,54.18,2025,5,22
ORD-08547,2025-01-24,Headphones,Accessories,Karachi,9,199.83,49.46,Online,Bank Transfer,Hina,1798.47,445.14,1353.33,75.25,2025,1,24
